park_code,report_version,report_date,year,month,group_description,measure,monthly_value,same_month_prior_year,percent_change,calendar_ytd,prior_calendar_ytd,ytd_percent_change,fiscal_ytd,source_file,source_report_url
CHIS,1,1995-01-01,1995,1,Summary of Total Trips,IPCO Day Trips (All Units),8,,0,8,,0,8,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Summary of Total Trips,IPCO Day Trip Passengers (All Units),161,,0,161,,0,161,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Summary of Total Trips,IPCO Day Trips (Non-Landing),26,,0,26,,0,26,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Summary of Total Trips,IPCO Day Trip Passengers (Non-Landing),846,,0,846,,0,846,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Summary of Total Trips,Truth Aquatic Day Trips,0,,0,0,,0,0,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Summary of Total Trips,Truth Aquatic Day Trip Passengers,0,,0,0,,0,0,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Summary of Total Trips,Truth Aquatics Day Trips (Non-Landing),0,,0,0,,0,0,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Summary of Total Trips,Truth Aquatic Day Trip Pass's (Non-Landing),0,,0,0,,0,0,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Summary of Total Trips,CIA Flights,1,,0,1,,0,1,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Summary of Total Trips,CIA Passengers,6,,0,6,,0,6,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Summary of Individual Trips and Passengers by Island,IPCO Day Trips Anacapa,4,,0,4,,0,4,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers Anacapa,96,,0,96,,0,96,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Summary of Individual Trips and Passengers by Island,IPCO Day Trips SBI,0,,0,0,,0,0,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers SBI,0,,0,0,,0,0,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Summary of Individual Trips and Passengers by Island,IPCO Day Trips ESCI,4,,0,4,,0,4,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers ESCI,65,,0,65,,0,65,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Summary of Individual Trips and Passengers by Island,IPCO Day Trips SCI,0,,0,0,,0,0,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers SCI,0,,0,0,,0,0,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Summary of Individual Trips and Passengers by Island,IPCO Day Trips SMI,0,,0,0,,0,0,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers SMI,0,,0,0,,0,0,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Summary of Individual Trips and Passengers by Island,IPCO Day Trips SRI,0,,0,0,,0,0,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers SRI,0,,0,0,,0,0,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Truth Aquatics,Truth Aquatics Day Trips AI,0,,0,0,,0,0,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Truth Aquatics,Truth Aquatics Day Trips Passengers AI,0,,0,0,,0,0,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Truth Aquatics,Truth Aquatics Day Trips SBI,0,,0,0,,0,0,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Truth Aquatics,Truth Aquatics Day Trips Passengers SBI,0,,0,0,,0,0,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Truth Aquatics,Truth Aquatics Day Trips ESCI,0,,0,0,,0,0,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Truth Aquatics,Truth Aquatics Day Trip Passengers ESCI,0,,0,0,,0,0,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Truth Aquatics,Truth Aquatics Day Trips SCI,0,,0,0,,0,0,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Truth Aquatics,Truth Aquatics Day Trips SMI,0,,0,0,,0,0,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Truth Aquatics,Truth Aquatics Day Trip Passengers SCI,0,,0,0,,0,0,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Truth Aquatics,Truth Aquatics Day Trip Passengers SMI,0,,0,0,,0,0,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Truth Aquatics,Truth Aquatics Day Trips SRI,0,,0,0,,0,0,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-01-01,1995,1,Truth Aquatics,Truth Aquatics Day Trips Passengers SRI,0,,0,0,,0,0,CHIS_report_version_1_1995_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Summary of Total Trips,IPCO Day Trips (All Units),32,,0,40,,0,40,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Summary of Total Trips,IPCO Day Trip Passengers (All Units),1344,,0,1505,,0,1505,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Summary of Total Trips,IPCO Day Trips (Non-Landing),71,,0,97,,0,97,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Summary of Total Trips,IPCO Day Trip Passengers (Non-Landing),3517,,0,4363,,0,4363,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Summary of Total Trips,Truth Aquatic Day Trips,0,,0,0,,0,0,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Summary of Total Trips,Truth Aquatic Day Trip Passengers,0,,0,0,,0,0,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Summary of Total Trips,Truth Aquatics Day Trips (Non-Landing),0,,0,0,,0,0,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Summary of Total Trips,Truth Aquatic Day Trip Pass's (Non-Landing),0,,0,0,,0,0,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Summary of Total Trips,CIA Flights,0,,0,1,,0,1,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Summary of Total Trips,CIA Passengers,0,,0,6,,0,6,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Summary of Individual Trips and Passengers by Island,IPCO Day Trips Anacapa,25,,0,29,,0,29,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers Anacapa,1085,,0,1181,,0,1181,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Summary of Individual Trips and Passengers by Island,IPCO Day Trips SBI,0,,0,0,,0,0,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers SBI,0,,0,0,,0,0,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Summary of Individual Trips and Passengers by Island,IPCO Day Trips ESCI,7,,0,11,,0,11,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers ESCI,259,,0,324,,0,324,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Summary of Individual Trips and Passengers by Island,IPCO Day Trips SCI,0,,0,0,,0,0,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers SCI,0,,0,0,,0,0,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Summary of Individual Trips and Passengers by Island,IPCO Day Trips SMI,0,,0,0,,0,0,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers SMI,0,,0,0,,0,0,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Summary of Individual Trips and Passengers by Island,IPCO Day Trips SRI,0,,0,0,,0,0,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers SRI,0,,0,0,,0,0,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Truth Aquatics,Truth Aquatics Day Trips AI,0,,0,0,,0,0,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Truth Aquatics,Truth Aquatics Day Trips Passengers AI,0,,0,0,,0,0,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Truth Aquatics,Truth Aquatics Day Trips SBI,0,,0,0,,0,0,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Truth Aquatics,Truth Aquatics Day Trips Passengers SBI,0,,0,0,,0,0,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Truth Aquatics,Truth Aquatics Day Trips ESCI,0,,0,0,,0,0,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Truth Aquatics,Truth Aquatics Day Trip Passengers ESCI,0,,0,0,,0,0,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Truth Aquatics,Truth Aquatics Day Trips SCI,0,,0,0,,0,0,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Truth Aquatics,Truth Aquatics Day Trips SMI,0,,0,0,,0,0,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Truth Aquatics,Truth Aquatics Day Trip Passengers SCI,0,,0,0,,0,0,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Truth Aquatics,Truth Aquatics Day Trip Passengers SMI,0,,0,0,,0,0,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Truth Aquatics,Truth Aquatics Day Trips SRI,0,,0,0,,0,0,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-02-01,1995,2,Truth Aquatics,Truth Aquatics Day Trips Passengers SRI,0,,0,0,,0,0,CHIS_report_version_1_1995_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Summary of Total Trips,IPCO Day Trips (All Units),36,,0,76,,0,76,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Summary of Total Trips,IPCO Day Trip Passengers (All Units),1583,,0,3088,,0,3088,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Summary of Total Trips,IPCO Day Trips (Non-Landing),59,,0,156,,0,156,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Summary of Total Trips,IPCO Day Trip Passengers (Non-Landing),3524,,0,7887,,0,7887,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Summary of Total Trips,Truth Aquatic Day Trips,0,,0,0,,0,0,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Summary of Total Trips,Truth Aquatic Day Trip Passengers,0,,0,0,,0,0,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Summary of Total Trips,Truth Aquatics Day Trips (Non-Landing),0,,0,0,,0,0,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Summary of Total Trips,Truth Aquatic Day Trip Pass's (Non-Landing),0,,0,0,,0,0,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Summary of Total Trips,CIA Flights,2,,0,3,,0,3,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Summary of Total Trips,CIA Passengers,15,,0,21,,0,21,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Summary of Individual Trips and Passengers by Island,IPCO Day Trips Anacapa,30,,0,59,,0,59,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers Anacapa,1354,,0,2535,,0,2535,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Summary of Individual Trips and Passengers by Island,IPCO Day Trips SBI,0,,0,0,,0,0,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers SBI,0,,0,0,,0,0,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Summary of Individual Trips and Passengers by Island,IPCO Day Trips ESCI,6,,0,17,,0,17,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers ESCI,229,,0,553,,0,553,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Summary of Individual Trips and Passengers by Island,IPCO Day Trips SCI,0,,0,0,,0,0,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers SCI,0,,0,0,,0,0,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Summary of Individual Trips and Passengers by Island,IPCO Day Trips SMI,0,,0,0,,0,0,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers SMI,0,,0,0,,0,0,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Summary of Individual Trips and Passengers by Island,IPCO Day Trips SRI,0,,0,0,,0,0,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Summary of Individual Trips and Passengers by Island,IPCO Day Trip Passengers SRI,0,,0,0,,0,0,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Truth Aquatics,Truth Aquatics Day Trips AI,0,,0,0,,0,0,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Truth Aquatics,Truth Aquatics Day Trips Passengers AI,0,,0,0,,0,0,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Truth Aquatics,Truth Aquatics Day Trips SBI,0,,0,0,,0,0,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Truth Aquatics,Truth Aquatics Day Trips Passengers SBI,0,,0,0,,0,0,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Truth Aquatics,Truth Aquatics Day Trips ESCI,0,,0,0,,0,0,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Truth Aquatics,Truth Aquatics Day Trip Passengers ESCI,0,,0,0,,0,0,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Truth Aquatics,Truth Aquatics Day Trips SCI,0,,0,0,,0,0,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Truth Aquatics,Truth Aquatics Day Trips SMI,0,,0,0,,0,0,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Truth Aquatics,Truth Aquatics Day Trip Passengers SCI,0,,0,0,,0,0,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Truth Aquatics,Truth Aquatics Day Trip Passengers SMI,0,,0,0,,0,0,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
CHIS,1,1995-03-01,1995,3,Truth Aquatics,Truth Aquatics Day Trips SRI,0,,0,0,,0,0,CHIS_report_version_1_1995_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%201?Park=CHIS
